fecha,anomalia_espesor_agua_equivalente_cm,fuente,caja_lat_norte,caja_lat_sur,caja_lon_oeste,caja_lon_este
2002-04-17,-13.815370452784315,JPL Mascon RL06.3M v04,12.5156,10.3359,-74.0391,-71.5078
2008-12-16,15.915650236226307
2009-01-16,5.243472325421559
2009-02-15,1.17045681438564
2009-03-16,-0.42986383774162606
2009-04-16,-3.613727201901687
2009-05-16,3.279445427275883
2009-06-16,3.5531098421585434
2009-07-16,1.2064564179551474
2009-08-16,1.0092133607637757
2009-09-16,0.8121625956070297
2009-10-16,0.4768500065353387
2009-11-16,3.8932414527904866
2009-12-16,-1.7716577325093872
2010-01-16,-8.07722748556019
2010-02-15,-12.9192301753986
2010-03-16,-10.260451865576519
2010-04-16,-8.214706641815916
2010-05-16,-0.7846823122429973
2010-06-16,2.1642166849148152
2010-07-16,8.879309999562489
2010-08-16,12.650771605588183
2010-09-16,16.166832553960077
2010-10-16,22.472186910725817
2010-11-16,24.797308790303457
2010-12-14,33.19676600656627
2011-02-18,4.181252705670582
2011-03-16,9.360153662778126
2011-04-16,15.200751173115956
2011-05-16,20.234301793194998
2011-07-18,18.983421194173086
2011-08-16,15.620788919545399
2011-09-16,16.595909940816153
2011-10-16,18.992586004353747
2011-11-01,19.283385622121084
2012-01-01,25.297344314671744
2012-01-16,19.024041998006094
2012-02-15,7.019171702481494
2012-03-16,6.368621456242787
2012-04-04,6.989192831135976
2012-06-16,14.880582797147019
2012-07-16,7.076687562085377
2012-08-16,9.418208944417223
2012-09-13,5.958443808175312
2012-11-18,11.681094753361927
2012-12-16,8.456788229562031
2013-01-16,-1.6546418061091877
2013-02-14,-2.877621385928554
2013-04-21,-5.60955188908459
2013-05-16,5.097831177331196
2013-06-16,2.533356773473012
2013-07-16,-2.1503762129771835
2013-10-16,6.301865386582599
2013-11-16,10.494854855157124
2013-12-16,6.00958924255489
2014-01-09,1.5011093791496628
2014-03-16,-7.742539775751843
2014-04-16,-10.11204607524754
2014-05-16,-7.13690413274647
2014-06-13,-7.473609578989758
2014-08-16,-6.87984414138676
2014-09-16,-6.711210829399839
2014-10-16,-1.33833299317242
2014-11-17,1.3962666464891906
2015-01-22,-7.790698540591014
2015-02-15,-8.608661276482358
2015-03-16,-13.560641658686412
2015-04-16,-13.372359168909803
2015-04-27,-15.81800104417683
2015-07-15,-13.343862784289135
2015-08-16,-12.813935292147411
2015-09-14,-11.901096177481424
2015-12-23,-8.490233195208324
2016-01-16,-11.540029776476636
2016-02-14,-14.42570800819279
2016-03-16,-18.271602642916452
2016-05-20,-12.983297956370128
2016-06-16,-10.427262437723888
2016-07-15,-10.398325693987621
2016-08-21,-9.529932094000591
2016-11-27,6.74562867245792
2016-12-24,3.1425140079033245
2017-01-21,4.383147227383839
2017-03-31,-12.002500844382062
2017-04-24,-5.362206765644563
2017-05-12,-1.7958468694317464
2017-06-11,-0.3032569710242874
2018-06-16,-0.1560917694199211
2018-07-10,-0.6801898937749988
2018-10-31,10.728395807362784
2018-11-16,9.066563534356343
2018-12-16,1.7854963194501274
2019-01-16,-7.984167617939724
2019-02-14,-10.88974790015103
2019-03-16,-14.441632819556013
2019-04-16,-14.655066740893137
2019-05-16,-9.519580406330837
2019-06-16,-1.7702999088990814
2019-07-16,-3.848184925698054
2019-08-16,-8.012275022648586
2019-09-16,-3.476428692423118
2019-10-16,-0.45536504425884555
2019-11-16,0.2170205887329453
2019-12-16,-2.5173850741315014
2020-01-16,-8.22603754439236
2020-02-15,-14.370934141062511
2020-03-16,-18.405481589220773
2020-04-16,-17.658358824633375
2020-05-16,-16.87362684049488
2020-06-16,-11.417184812210811
2020-07-16,-8.577345264338268
2020-08-16,-3.8532311145293843
2020-09-16,-1.3832382384765274
2020-10-16,-0.38147013374449074
2020-11-16,8.677796828366505
2020-12-16,5.142337369538533
2021-01-16,-3.901511174820674
2021-02-15,-10.946572703503382
2021-03-16,-10.970619094752086
2021-04-16,-5.62042562403561
2021-05-16,2.0166788872253774
2021-06-16,2.716013419247853
2021-07-16,2.107652115441548
2021-08-16,3.541550027943837
2021-09-16,9.774733411885487
2021-10-16,10.744875061131703
2021-11-16,10.062540161229359
2021-12-16,5.116872894383657
2022-01-16,-0.9930779460895187
2022-02-15,-6.2954424444663655
2022-03-16,-7.324216471247688
2022-04-16,-0.7684671852815277
2022-05-16,4.8584644671451915
2022-06-16,9.290162551022757
2022-07-16,11.88546346387981
2022-08-16,13.13608788213848
2022-09-16,10.66540287695049
2022-10-16,20.627889501668204
2022-11-16,20.518516647435415
2022-12-16,15.94226061067699
2023-01-16,7.69358764848827
2023-02-15,-0.22933305539966886
2023-03-16,0.27375076971172024
2023-04-16,-0.3781459454524642
2023-05-16,2.6041087981235855
2023-06-16,4.712105857945668
2023-07-16,6.160155403233753
2023-08-16,2.8349205132496227
2023-09-16,1.315475570775258
2023-10-16,7.507014619923818
2023-11-16,7.316869365788685
2023-12-16,0.2153895374309891
2024-01-16,-4.407032949112667
2024-02-15,-6.399206190564049
2024-03-16,-11.106523526095167
2024-04-16,-14.513701630018964
2024-05-16,-5.9280769798982265
2024-06-16,-0.037084830187571693
2024-07-16,3.762714731312978
2024-08-16,-0.6516706023442872
2024-09-16,3.253427195168721
2024-10-16,1.8308765169155472
2024-11-16,7.755550253010974
2024-12-16,5.623976397134052
2025-01-16,-1.9813280824649457
2025-02-15,-8.337413502119793
2025-03-16,-8.722874012969745
2025-04-16,-6.625834477328076
2025-05-16,4.449035989857899
2025-06-16,4.072134542084919
2025-07-16,2.5733661528599137
2025-08-16,3.022790777302968
2025-09-16,0.6610596056949968
2025-10-16,1.768308448411214
2025-11-16,7.598393606759298
2025-12-16,2.9973113413822525
2026-01-16,-0.9826516036021835
2026-02-15,-1.9966912988650927
2026-03-16,-3.112942916535152
2026-04-16,-6.715170187138331
2026-05-16,-4.734450929992212
2026-06-16,-6.6301225695836665
2026-07-16,-5.763095756255401
